productAsin,ratingScore,reviewTitle,reviewReaction,reviewDescription,isVerified,category
133821666X,2.0,Don't Make This Your First Impression of Harry Potter!,,"I have a few things I really didn't like about this script and I will try not to spoil anything for those who have not yet read it. My biggest negative after reading this as a Harry Potter fan was that the dialogue of the returning Harry Potter characters (Harry, Hermoine, Ron, etc.) felt very unnatural to the characters from the original series. I understand that Harry is now in his late 30s, early 40s in this play but there were times when I was reading his lines, and other returning characters' lines, where it just felt like that isn't something that character would say. There was also some dialogue that was really ""cheesy"" and felt like the writer was trying to force a laugh which made the line seem unnatural. It is also missing the descriptive quality that made the original series so good, I understand it's a play and that quality would be lacking a bit but it was almost entirely absent in the scene descriptions. The story line was pretty predictable (even the ""twist"" at the end was predictable) and was used much more effectively in other movies that had used it before. I hope this review helps and I didn't spoil anything. I think any Harry Potter fan will check this out regardless of the reviews, as I did. But, if you're new to the Harry Potter series please read the original series and don't make this your first impression of Harry Potter.",TRUE,children
133821666X,2.0,This script made me believe in buying paper books again...,2,"Since the advent of Kindle, I've rarely bought paper books any more. Digital books are easier to store and a lot of time they're cheaper too. When Harry Potter and the Cursed Child came out, I thought about getting a hard copy...I love the Harry Potter series and what better way to celebrate the new story than to buy a book that I can display on my shelf? But old habits die hard and I got the ebook instead. Halfway through the Cursed Child, I became terrified that Rowling would release a new edition of the Deathly Hallows (my favorite in the series and one of my all-time favorite books ever). Being a Star Wars fan as well as a Harry Potter fan, I'm well aware of the tendency to change the older, more beloved stories to fit the ""new stuff"" instead of taking care to make sure the new stuff doesn't contradict the real story--and I don't want my Deathly Hallows changed, thank you very much. It's Harry and not Ginny who tells Albus that ""He likes a laugh, your brother"". I know kindle periodically sends out updates to books and what if one day I accidentally hit a button and my Deathly Hallows gets ""updated""? What if Harry isn't a good father in my epilogue anymore? Having worked myself up into a complete panic, I hurried to Amazon and bought myself a paper copy of Harry Potter and the Deathly Hallows. There. Now the story will always end like it's supposed to: Harry's a great dad and his scar doesn't hurt. You'll have to break into my house and vandalize my beloved book before that changes. In the interest of fairness, I will say that I thoroughly enjoyed the character of Scorpious Malfoy and had the play followed his schooldays' adventures with Albus Potter, I would have willingly purchased a paper copy of that story...instead of whatever it was the play actually was. It wasn't just that I didn't like how much it changed things and characters, the script just really didn't hold my attention. I kept drifting off while reading (and I used to read Shakespeare's play scripts as a child, so it wasn't the format that bored me). It just...wasn't good and wasn't Harry Potter.",TRUE,children
133821666X,2.0,"Spoiler-Free Opinion: Legacy-affecting, unnecessary addition to HP Universe",16,"Book 7 of HP put such a final, satisfying conclusion on such a long winding story and I feel the new play might damage the whole HP experience for new readers. The play is a fanfic glossing of characters, events and objects that lovers of the series may go gaga over but add little value to the literary legacy it follows, often breaking against predetermined rules, boundaries and personality traits that were meticulously set up in the original 7 books. It's not about it being in play format, it's not about introducing new characters, there is a story there about children and their parents that's worth hearing. Some of the best works of art give you enough information to reach your own conclusions, allowing people to find their own meanings as they apply in their own lives. This play takes a backhoe to peaceful grave sites, sleepwalking us through what this or the other much adored character would have thought about everything if they were point-blank asked without leaving any room for speculation or interpretation... sigh... My concern is that if the consensus comes down that this ""new conclusion"" to the series is kinda meh, future generations are going to see the series as a WHOLE, as EIGHT BOOKS, hearing that the ending is sub-par, lessening the chances that they be willing to invest the time to reading that many book at all. ""You have to read Harry Potter, it's one of the best reading experiences I've ever had,"" has become, ""Read Harry Potter, it's amazing, but maybe wait a few years to read Cursed Child and take it with a huge heaping spoonful of salt."" Overnight I've become an HP Purist. That was not how I thought my Monday would go, lemme tell ya. tl;dr: The new play is fanboy fodder and it's going to mess up the brand's place in history if considered ""Book 8.""",TRUE,children
133821666X,2.0,Ugh...,1,"I read a review before posting this and she made an excellent point. This book is more like a ""poorly written fanfic"". It seemed fake to me the whole time. You can tell that J.K. Rowling hardly had any input into the writing of this story. It was horribly written. Never have I read a book and been most disappointed in my whole life. The plot was mediocre and the characters (like Harry) were saying things and acting in ways I know not to be true. There was no feeling, emotion, or excitement that the original Harry Potter books have. It's sad because I had such high hopes for this book and it just was not good. I wouldn't even waste money seeing this live. Such a disappointment for someone who is a HUGE Harry Potter fan.",TRUE,children
133821666X,2.0,Disappointing and lacking in charm,5,"Like others, I was excited about a new HP book by J.K. Rowling. Unfortunately, this has none of the charm, complexity, depth, or inventiveness of the 7 book series. I seriously question how much J.K. Rowling had to do with it. It really reads like shmaltzy fan fiction. Not only do the new characters have no depth, there's a parade of the old favorite characters that feels like someone had a checklist. ""Did we work Hagrid in? Check! How about Snape? Check!"" It's all very contrived with none of the nuances of the beloved series. Even the three main HP characters suffer from a depletion of complexity. This won't be one that I ever re-read. I think I may be giving it a pity star just because I loved the original series so much and think it may rightly deserve 1 star.",TRUE,children
133821666X,2.0,Disappointing.,,"I have a difficult time believing Rowling wrote this, it's not her original style. It had a few interesting twists but I can't imagine the characters acting or saying things in the manners portrayed. It felt as though she was trying to be politically correct rather then stay true to who they were.",TRUE,children
133821666X,2.0,"Go in expecting to read as a play write, NOT a book",1,"Keep in mind that this is not a normal Harry Potter book, it's written as a play write. For example, Albus is in his first year on one page and then three pages later, they are flash forwarding to Albus in his second year. Story was okay. If you do not want to read something that is not a book, don't read this. I feel like the story would have been better if J.K. Rowling had written it as a book without two other authors. Definitely not a story that should be passed to someone else to write. This book is definitely an example of why only she can carry the story on perfectly.",TRUE,children
133821666X,2.0,Has the flavor of a mediocre fan fiction story: *** WARNING SPOILER ALERT ***,73,"I'm not sure why I bought this - I knew J. K. Rowling didn't actually write it, and sadly it shows. There may have been some mildly good ideas for a future book buried within this storyline which may have worked had Rowling herself written it, but this story didn't turn out that way. All of the characters lacked depth and complexity - the same issue I had with all the Harry Potter movies - and everyone turned out as one dimensional caricatures of themselves. It was silly in some places (such as embellishing the things Ludo Bagman said during the Triwizard Tournament), and just plain ridiculous in others. The liberties taken with all of the characters personalities in regard to the things that made each one inherently unique and individual made the story feel like reading a fan fiction story, and a mediocre one at that. If that's what I wanted I could have probably read a much better story online for free on any number of fan fiction web sites instead of dumping a bunch of money on a story I never want to read again. The characters all had the flavor of eating cold white rice (i.e., bland on bland with nothing on it, and a bit gluey). If this story was a spice it would be air, or tap water flavored. Had there not been names in front of each character's sentences I wouldn't have know whom said what because the dialogue was so similar. Rowling's style of writing makes each character starkly different, she didn't have to spell out whom said what - it was obvious. This story didn't paint a picture leaving your imagination to fill in the blanks - it told you what was happening in the blandest way possible. I could no more ""see"" the offices at the Ministry of Magic, or the kitchen at Harry and Ginny's house in my mind's eye than even believe that they were real places. I really couldn't imagine these characters in any environment other than a dark, spartan stage setting. I have to say regarding Delphi … the thought of Voldemort and Bellatrix Lestrange getting it on curdles my stomach (and shivers my timbers). Nope, it would NEVER happen - in fact, I think there was a better chance Voldemort and Nagini were an item then Voldemort and Belltrix. Save your money - check this out from the library if you absolutely must read it, but don't expect much. Better yet, go find a really good fan fiction story online instead, as it will likely be much more entertaining. This wasn't the literary magic crafted from Rowling's mind and imagination, and it is obvious. I was terribly disappointed, but have no one else to blame but myself because I knew better.",TRUE,children
133821666X,2.0,Not great. Hope it's better on the stage.,,"I am sure it is better on the stage, but jumps around so much and forces scenes to fit together that I found the whole read unsatisfying. I don't like where she took the characters. Like the new Malfoy boy. That was a good introduction, but other than that there was nothing in this script that got me excited. I simply did not enjoy it. Will see the play if I ever get the chance, hoping that it translates better on the stage. However, the scenes change so quickly this thing is either a stage directors nightmare or wet-dream. I am sure their are sadist in every profession.",TRUE,children
133821666X,2.0,"Could have been better, could have been worse",1,"I didn’t know what I was suspecting going into this, but this play wasn’t that good. Now I understand this was a play and was not going to be a novel, but it’s not the writing format I have a problem with as much as the story. It just left more questions than it attempt to answer, and the character didn’t seem to have the same personality as in the earlier books. The characters are older, but they don’t even seem the same. I don’t know what more to say it wasn’t an absolute horrible read, but it wasn’t that good either. Sometimes the worst thing about a story is that people (and sometimes the author) will not let it end when it needs to end.",TRUE,children
133821666X,2.0,Horrible!,,"I was so disappointed with this story. I was even more angry that JKR, herself, slapped her name on this. The writing was poor, and the story line was weak and in no way had the ""voice"" of the HP books. The characters were not even similar to those in the original HP series, and.... ugh! I JUST DIDN'T LIKE THIS AT ALL! I've read plays before, but never such poorly written plays. This was a big train wreck. As a Potterhead, I was saddened and confused as to why this was even produced. It's fanfic, not a continuation of Harry or the trio.",TRUE,children
133821666X,2.0,A depressingly disappointing installment to a beloved series.,3,"This was a horrible disappointment. Let me begin by saying I am not bothered it is a play. I love plays. I knew it was a play when I bought it. This review has nothing to do with the format. The characters in this book, my beloved characters, the characters that I practically grew up with as a child, were not handled with the kind of care and reverence I would have desired. Many of them acted very differently than I would have expected, behaved very differently than I felt their character would. The story, the plot, felt forced and was bland and practically boring. It was somewhat cliche, a bit all over the place, with no real path or purpose. Harry Potter is the pinnacle of coming-of-age stories, and this falls far short of that. Instead it feels like just some way to parade our beloved characters in front of us to earn a fast buck. The ""villain"" has no depth, no purpose beyond just behaving the way they do because of who they are. Evil just for the sake of evil is boring, and makes for a boring story and a unsatisfying conclusion. In the span of a single play, this book attempted to build all of the same relationships and touching moments as the original series so that it felt rushed and poorly planned. It tried to create a strong friendship between the two ""main"" characters, it tried to create tension and fall-out between Harry and his son in order to provide a touching reconciliation. In the final act when things came together and we got the reconciliations between multiple relationships I felt nothing. The story attempted to make the two main boys into heroes like the Harry, Ron and Hermione in the originals, but instead they just come off as rebellious teenagers trying to prove something to themselves and their parents, and almost destroying the world in the processes. The characters we see all grown up, Harry, Hermione, Ron, Ginny, Draco, and others, none of them really feel like they do their originals justice. Like another reviewer wrote this comes off as a poorly written fan fiction, as whoever wrote this fails to grasp the personalities and characteristics of any of these beloved characters. (HOW is it that Hermione of all people hears that Boomslang Skin and Lacewing Flies are missing and doesn't immediately know what that means and start looking into it?) I was severely disappointed in this book and would vehemently urge anyone who holds Harry Potter in their hearts and souls to not muddy it with this addition to the series.",TRUE,children
133821666X,2.0,Terrible Disappointment,2,"First let me say that I love the Harry Potter series - have read them all several times and attended the midnight launch party for every one of them. This was mostly awful. I knew it was in script format long before it came out so that was not the problem. !!Minor Spoiler Alerts!! Harry and the original characters seem to have had complete personality shifts. So many examples, way too many to list but would Harry really have a distant relationship with one of his children considering his own childhood? So much of it was a cut and paste of events from the original books. Events and outcomes were changed and then went back to where they were. Characters mourned and remembered fondly were back, if only temporarily and it felt like cheating. One particular scene near the end was just cruel and unnecessary. I could go on and on about the things I hated but then this review would be one giant spoiler. Instead I am going to pretend this book never happened and drag its memory out of my head and drop it in a pensieve never to be retrieved.",TRUE,children
133821666X,2.0,Wasted effort...don't bother.,,"Such a disappointment! First, and my own fault for not reading the fine print, it's not a novel; it's a manuscript for a play. Think double spaced lines, scene changes every couple of pages which requrie chapter headings limiting print to about 1/2 page. The book is slightly over 300 pages but the story is probably only a little over 100 altogether. Virtually no descriptions...unless you count stage directives like 'Harry looks confused', sort of thing. Richness of words, gone. Depth of emotion, gone. It's either conversation or brief stage directions. Plot is Rowling-esque but contrived to constantly push the relationship pressure between father and son. Everything else is economy--superficial, shallow. Not worth the time or the money.",TRUE,children
133821666X,2.0,I cannot imagine how much joy and happiness I would lose without reading the books,,"As a 14-year Harry Potter fan, the whole Harry Potter story is part of my life. I think of the magic world for 14 years and want badly to be a witch living in that world. I cannot imagine how much joy and happiness I would lose without reading the books. Like every HP fan, I appreciate all of Rowling's works... But, except for this one. I can hardly believe it is a Rowling's book at all. The plot is problematic and vulnerable. You can easily tell it's not Rowling's way of telling stories. I kinda like the first scene, but the followings are just absurd! For those who haven't bought the book, you can definitely buy and read it but don't expect this is the real eighth Harry Potter book. For me, the Harry Potter series ends up with the Deathly Hallows already.",TRUE,children
133821666X,2.0,Kinda like eating unseasoned chicken; edible but blah.,5,"I feel like I need to start by declaring my love of all things Harry Potter and that it pains me to say anything even slightly negative about the world and characters J.K. Rowling masterfully created but…. This book left me feeling flat. It was kinda like eating unseasoned chicken; edible but blah. Seeing as it’s a script as opposed to an actual novel, l was prepared for it to be lacking J.K.’s masterful descriptive language but I was still expecting a well-developed plot and characters that stayed true to their origins. (One tiny non-spoilery example is Cedric becoming a Deatheater because he was embarrassed. C’mon, really? I don’t think so.) I don’t think anyone else has the ability to write these characters and I have a feeling that any contribution Rowling made to this book were minuscule. That being said, I still think diehard HP fans should read Harry Potter and the Cursed Child. Just make sure that before you crack the book (or swipe your Kindle) lower your expectations and then just for good measure, lower them again 🙁",TRUE,children
133821666X,2.0,"Harry, this is The Doctor and his TARDIS...",10,"I was disappointed. I really was hoping to like it. It felt like Harry Potter mashed up with Doctor Who with all that time travel. I grew up with the books (same age as Harry when he first entered Hogwarts - I was 11 when the first book came out) and this made me want to cry. I am upset that J.K. would allow this to occur, since she claims she's so ""possessive"" of Harry and his Universe. Idk, I am just upset that she sanctioned this play. Yes, the experience will be different seeing it, but the actual dialog is corny and just plain awful and poorly written. I am going with the other fans with saying it reads like bad fan fiction and it kills me to give ANYTHING HP related a 2-star review. : (",TRUE,children
133821666X,2.0,What a shame,4,"Oh what a disappointment! I'm battling with whether I should be disappointed or just accept this for what it is...but, no, I'm disappointed. Mostly I'm disappointed that JK Rowling allowed this to be published. I can imagine that this would be a good, fun and well produced, spin off play but publishing the script is unnecessary and feels like a sad attempt to cash-in. JK is such a masterful author, she creates the most incredible, vivid alternate word and does this through wonderful prose and lengthy descriptions which the reader gets lost in. This play, in contrast, feels thin, rushed and flimsy. The characters Ron, Hermione and Harry feel like caricatures and, aside from Scorpius, the new characters we meet are underdeveloped and two dimensional. There are grammatical errors throughout - I know it's a play but this is still unacceptable!Without pulling this apart for the sake of it there were also a few parts of this story which didn't sit right or seem feasible (I'm sure they can be explained though). - Why is it so easy for Albus and Scorpius to cast spells on Cedric at the Tri Wizard tournament? Wouldn't all of the opposite teams be doing this to help their representatives all of the way through? - How is Delphi able to spend so long in Godric's Hollow when the time turner only allows 5 minutes? - I just hate the scene where Harry and Dumbledore had their heart to heart and tell each other they love one another. This shouldn't have been published; rather just left as a spin off play for people to enjoy and take for what it is.",TRUE,children
133821666X,2.0,I wanted to love this,17,"I wanted to love this play/book. I've read the original novels more times than I can count, and love them more and more each time I open them. I wanted to be re-immersed in the world of magic, get to know my old friends as adults, and see what kinds of morals they have instilled in their children, to see if their children could carry on their legacy of fighting for what they believed in. I had extremely high hopes when I opened it up and started reading. I wish I had gone in with no hopes or expectations, because I probably would have been less disappointed if I had. After reading it, it is very clear that JK Rowling did not do any of the writing. It may have been her story, but the voices and portrayals of the characters were so unlike the original books that it's impossible to think she penned any of it. I realize it was made to be a play, not a book, and perhaps seeing it on stage, acted out with special effects and real interactions, would have opened up more of the emotion that was meant to be behind the words, but simply reading them didn't do that. The words just fell flat and the characters lost all of their charm and wits from the original stories. *Mild spoilers* The first 20 pages were great, basically a rehash of the epilogue and then a little bit of time getting to see Albus and Rose navigate the Hogwarts Express just like Harry did his first time on it. It felt very authentic and nostalgic. But from there it went downhill really fast. The plot COULD have been good, if it was used to develop the characters' personalities and not just to bring back characters that we knew and loved (Snape) or hated (Umbridge). Unfortunately, throughout the entire book, I felt like the personalities of every original character just fell flat. They were all brooding and had decided that work was more important than family, which is the opposite of how they acted in the original series, where they did everything they could to protect their families from Voldemort. Albus, for being the main character, was completely under-developed because they skipped through too many years of his early teenage-hood. They never even said why he was sorted into Slytherin when none of the rest of the Potters/Granger-Weasleys were, and that was a pivotal piece of information. It went from ""Albus Severus Potter...SLYTHERIN"" to ""Albus can't get a broom off the ground and hates Quidditch"" to ""Albus is starting his fourth year at Hogwarts,"" all in the span of just a few pages. I think skipping so much of his early time at Hogwarts made him a very emotionless person who it's hard to connect your feelings with. Oddly enough, my favorite character was Scorpius, the offspring of one of the most-hated characters from the original series, because he actually had a chunk of the book devoted to getting to know him and showing his true colors; if every character had had that, I think I would have found a way to relate to them all better. On top of the poor character development all-around, my biggest pet peeve was the idea that Voldemort could possibly have a child. The man whose life mission was never to love or show emotion to those around him would never have involved himself romantically with Bellatrix Lestrange, especially not enough to produce a child. And the idea that that child was born in the Malfoy Manor before the Battle of Hogwarts is ludicrous, because Draco knew nothing about her, and he would certainly have noticed Bellatrix's pregnancy and resulting child while he was living there during his 7th year, yet he was the most surprised of anyone by the revelation that Voldemort had a child. I understand needing a new villain for the story, but it would have been so much more believable if it was anyone but a child of Voldemort's. *End spoilers*",TRUE,children
133821666X,2.0,"An okay read for a HP fan, but not worth re-reading. Ever.",25,"If you're a Harry Potter fan, you're going to read this book, no matter what the reviews say. It was an entirely okay read. Unlike the HP books, I will not re-read it. There were parts that were boring, ridiculous, and it had some contrived ""conflicts."" But it also some good parts, and parts with charming interactions betwen the old characters. Other reviews mention that it feels like internet quality fan fiction, and I agree. Rowling's listed as an author, but I can't even imagine her approving the pages. This book feels like a money grab by the writers/publishers. Oh well, at least I'm just one sucker in millions. Go on, take the money and run!",TRUE,children
133821666X,2.0,Just Meh,2,"To be fair, you have to keep in mind J.K Rowling did not right this book. Secondly, it is the script for the play.... It's not meant to be a book like we are all used to. The book was ok. If you've seen Butterfly a effect with Ashton Kutcher, you've read this book already. There is some small things that make you go hummm, but I'm going to call it what it is... It's fan fiction. It's meant to raise interest in the Universal Studios attraction and provide the rest of us in the world that can't go see the play a small tidbit to hold on to.",TRUE,children
133821666X,2.0,Disappointing,,"No spoilers here, just an overview of my general opinion. I had no problem reading this book in script format (I love theatre), but it left quite a bit out in terms of the details and charm of the original books. My problem with this story is that it doesn't hold true to character traits that we expect from the original characters. I found myself often questioning what I was reading, finding plot holes and very unlikely turns of events. I felt like the authors were really reaching and grabbing at straws, trying to make an exciting story that just doesn't work. I certainly didn't feel that J.K. Rowling had much to do with it. Her writings on Pottermore are significantly more plausible and entertaining. I'm glad that I read it for myself, but wish I hadn't purchased it. Do yourself a favor and borrow it from your library instead of wasting your money.",TRUE,children
133821666X,2.0,this felt like I was revisiting a badly written version of earlier ...,1,"I am a big fan of all of HP novels and have been reading the books since I was 11 years old. Unfortunately, this felt like I was revisiting a badly written version of earlier books. I was expecting a play that gave me more of an insight on Harry's life, his work at the Ministry, his new role as a husband and father, other magical worlds, etc. The first thing that annoyed me in the scene descriptions was the phrase ""this is magic. this is chaos"", which seemed like a condescending gesture toward the reader and which in hindsight actually seem to excuse the unimaginative plot.The time-turner is grossly overused and seems like a cheap plot device. I might have as well watched Back to the Future again . The simultaneous use of two time-turners was even more ludicrous. (So on one time turner they had only 5 minutes to change the past and on another they had more minutes--wouldn't this have had some kind of effect?---otherwise why point out the difference between time-turners... It really seemed like the characters spent hours awkwardly waiting for Voldemort at Godrick's Hollow) The story lacked verisimilitude. Many characters (Rose, Delphi, Ron, Hermione), were left undeveloped. Delphi's intervention at the end seemed forced. She did not play that much of a leading role at the beginning when they were trying to bring Cedric back then she suddenly appears at the end, only after receiving an Owl from Albus. If she really was planning to bring back Voldemort she would have intervened earlier. Finally, the idea that Voldemort and Bella had sex in some room of Malfoy's Manor was laughable and implausible, given Rowling's characterization of Voldemort.",TRUE,children
133821666X,2.0,Doesn't measure up,1,"I love J.K. Rowling and the Harry Potter series. I read them all as an adult so therefore don't romanticize them simply because I ""grew up"" reading them. I knew what I was getting into with this book. Screenplay format, Rowling only as ""co-author"", sequel set many years after Book 7, etc. Given that, I frankly expected it to be not as good as the original series books. But this really wasn't good. The richness of the original Potter books was missing. The characters lacked any development or depth. Even characters original to the series seemed like hijacked versions of themselves. It was like instead of becoming wiser and more introspective with age as one would hope (expect?) they actually became more ignorant and pathetic. The plot wasn't completely terrible, although it was extremely thin as far as Harry Potter books go. I know some people might argue that it's not fair to hold this book to the same standard as the originals, but if we're expected to believe this is the next extension of the Harry Potter world, then that bar is already very high and this just doesn't measure up.",TRUE,children
133821666X,2.0,Everyone's saying it because it's true - bad fanfic,,"SPOILER ALERTS AHEAD!!! Scorpius was the only decent character in my opinion. He was well-written and felt like more of a hero in the book than Albus did. Everyone else was either wildly out of character (Snape cracking jokes?! Voldemort has a daughter?! Get out of here with that) or just flat-out annoying. I've heard it's more entertaining to watch on the stage, but that's very likely only because in theater the focus tends to be more on the theatrics first. Yes, it's written in play format, but it's not really distracting and provides an easy read. Hackneyed events, characters wildly incongruent with their book and movie versions, and ridiculous plot devices really, really do make this feel like a horrible fanfiction, or at least an encyclopedia of all the worst tropes one tends to find in them. Read if you're a hardcore Potter fan (you know you'll always wonder anyway if you don't), but be prepared for disappointment.",TRUE,children
133821666X,2.0,there are a couple wonderful moments. and then there's the other 98%,11,"i'm still processing. but if you didn't know this was a published play, how big of a fan could you possibly be? that was widely reported and also clearly printed on the book cover. what can i say. there are a couple wonderful moments. and then there's the other 98%. the thing is, there's entertainment value here. i'm sure the play is a good show. but it betrays the world and, in turn, the fans. the voices are off. the characters as well. i would have much rathered read a story about the attempt to thwart a time turner scheme than one that used them improperly. the world has rules, jo used to say that all the time. i think the trend of her letting go is a bad one. i hope to hell she writes the other fantastic beasts sequels.",TRUE,children
133821666X,2.0,The only resemblance to the original series is the rebellious kid,2,"Missed Harry Potter, so was extremely excited to hear about this. I thought a play sounded different, but love Shakespeare, so figured no big deal. But this is soooo poorly written, the corniest ""jokes"", the most unemotional contrived scenes, with hardly a plot, and just plain hard to get thru. Normally with the other books I would pick them up and have trouble putting them down - the last book I missed the exact same bus stop 3 times. I am not sure I am going to be able to finish this one other than to prove to myself that I am pretty sure I already know what is going to happen and who is really who...",TRUE,children
133821666X,2.0,Wish I had skipped it,1,"There was so much anticipation for this book to be released. I loved the books she wrote and was excited for this one. When it got here and I finished reading it, I was left feeling as it there was so much missing. As with so many authors, she is now taking substandard work and putting her name and the branding to it. As with so many other authors who pull this, this book is a mediocre shadow of her own work. It is easy to tell that it was written ""based on her work"" and not by her work. I feel a bit cheated by the quality, it didn't live up the hype. It's got good bones, I can say that much for it, but bones are all it has. I'll pass the book to the next person and not keep this one on my shelves.",TRUE,children
133821666X,2.0,NOT Harry Potter,1,"First of all, I was not looking forward to reading this as it was meant to be a play and I wanted to see it on stage, but as I live in Argentina and could not get tickets when I travelled to London, I ended up buying the kindle edition. As a huge HP fan I was willing to give this book a chance, even knowing that it was not written by JK Rowling. I think it was very deceitful how it was promoted (in Argentina people were talking about the 8th Harry Potter book!), but I was willing to overlook this for the love of Potter. I had very low expectations...but the script doesn't even live up to them. The characters have lost their essence, the dialogues are very choppy, the situations are unbelievable and the plot is full of holes. *SPOLIERS* What I didn’t like: 1. I do not believe that Voldemort would have a child. He is not a sexual being, he is driven by power. Also, maybe this is different in wizard world, but Bellatrix should be too old to be able to carry a baby. 2. If they had had a baby in Malfoy manor, Draco would know about this. They were living in the same house! How come this never comes up? He never tells anyone? 3. I understand that Draco kind of redeems himself at the end of Deathly Hallows, but he is still a Death Eater...how come he raises the best kid in the whole story? Albus is a whiny self-centered drama queen and Rose is a selfish snob. In the epilogue of the books they show that they are not really aware of their parents’ fame, so why would Rose show this entitlement about having to choose carefully their friends because everyone would want to be their friend? I cannot believe that a child raised by Hermione and Ron would be this cold and stuck up!!! 4. Leave Dumbledore alone. He does not deserve to appear in such a stupid, blubbering manner. 5. My biggest problem: the PLOT. If we are supposed to believe that this was all Delphi's plan, how come Albus thinks about it? Did she incept this idea in his mind? if so, this should have been made more clear. In order to ""surprise"" us with the fact that she is the villain they left a huge plot hole, because Albus decides by himself (after overhearing a conversation) that he is going to help Mr. Diggory, he escapes the Hogwarts express with much difficulty, finds the retirement home (how?), informs them of his plan, finds pollyjuice potion (how?), has parts of Ron, Harry and Hermione to change into and decides to steal the timeturner and go back to save Cedric. How did Delphini plan this? It is really very improbable. 6. In the alternate reality where Ron and Hermione never marry we are presented with a bitter, unfulfilled, cold Hermione...yeah...right. Because she cannot find professional and personal success without a husband and kids by her side. This is so sexist and un-Rowling like that it made me sick. 7. Harry forbids Albus from being friends with Scorpius. This is stupid, out of character and annoying. AND he is nasty to Prof. MacGonagall (who must be really old by now!) 8. I will not believe that Cedric could EVER become a Death Eater. This is stupid. We are presented with a character who is good, and noble. No amount of humiliation would have turned him into a DE 9. So, Hermione is the Minister of Magic but she doesn’t increase or improve the security. To the point that the kids infiltrate it the same way that she already did! She knows that this is a flaw in security! And, as someone else stated in their review, how come the Ministry does nothing to dispel the rumor that Scorpius is Voldy’s son???? Hermione cannot be such a bad Minister! She is supposed to be the cleverest witch of her time! 10. The people who wrote this script are not really familiar with how magic works in this Universe. They forgot how to make pollyjuice potion (Albus thinks that it would be a good plan and they discard this idea because they do not have a part of Voldemort, nobody points out that they need at least a month to brew it!!! And it is not possible to transfigure a person into someone else! This was never presented during the 7 books! It is unacceptable that it is possible now. What about the FIDELIUS CHARM?????? How can they all see Harry’s parents, find his house??????????? They were in hiding!!!!!! This is just sloppy! Or maybe there is an explanation and I can’t find it. 11. I won’t get into the whole time travel plot hole, but it is lazy and stupid. I would have preferred a new story and adventure and leave the past in the past. What I liked: 1. Taking a glimpse at my beloved characters again(although they are not themselves) 2. Scorpius. He is by far the best character in the story. 3. Going back to Godric’s Hollow. 4. Finding out that Harry has some contact with Duddley. 5. Scorpius and Albus friendship…maybe even more? I loved them together. I really hope that the stage version is better: probably with good acting and special effects this could be entertaining. I insist on telling all my friends that this is NOT the 8th Harry Potter book! It is not. I hope that JK Rowling writed something more about this story in Pottermore to clarify this errors and make me love the future Harry Ron and Hermione as much as their book versions!",TRUE,children
133821666X,2.0,Review from a theatre grad,18,"Yikes, this is quite bad. I have a theatre degree and therefore I'm no stranger to scripts, so the format isn't a big problem for me. The problem, however, is the writing, storyline, and characters; which are pretty big problems to have!! It's written like someone who has read a few plays but never written one would, ie, poorly. The plot is not very good, even when it finally takes off in the 2nd half. The characters are ghosts of themselves, in ways that are insulting to fans of the series. I feel like I just purchased hard cover fan fiction, and I'm not happy about that. I would unread this if I could.",TRUE,children
133821666X,2.0,"NOT the eighth story, very disappointing, not going to read this again",99,"I'm a HUGE HP nerd, just trust me on that. So even though I knew it was just a play script that J.K didn't write but liked it enough to let them put her name on it, I had to read it for myself. There is no way this should be officially thought of as the 8th story. She ended 7 fine and this just completely ruins that epilogue, she should never have let this be considered part of the HP universe. I went into this with low expectations and I was still a little disappointed. The characters don't act like they would if this were written by J.K. or any normal fan that know and love them as much as a lot of us do. The story skips over a bunch of things-i get it, it's a play... But the first few years at Hogwarts in the beginning were just a waste. You get to see some of the characters you love but others that you assume will be in it are completely ignored. I mean, the story has Hogwarts in it, where is Neville? Where is Hagrid? You're left completely in the dark about what has happened to a lot of these characters, not even a mention of them if they are alive or dead. The story itself is a bit ridiculous and is completely predictable. I won't give any spoilers but the whole thing is just one person after another whining about their daddy issues. Read this if you are curious and make your own decisions, but for me I wish I hadn't. I re-read 1-7 ever year (at least once a year, if not 2-3 times) unfortunately this book will sit on my shelf and never be read again. :-(",TRUE,children
133821666X,2.0,Disappointed.,8,"I feel as if I was tricked, buying a book with J.K. Rowlings name slapped on the front. It's hard for me to believe that she had any part of this book. Yes, I understand that it was a play and written that way, but I was missing the magically descriptive writing style that she has that can bring you into a book and a reader can picture everything very clearly. This book had potential but unfortunately it did not live up to it. I feel as if whoever wrote this didn't stay true to the characters, I could not picture Malfoy's character saying or doing half the stuff they have him doing in this book. The Kindle version also had quite a few grammatical errors. If you had high hopes, prepare to be let down. This book was basically like reading fanfiction.",TRUE,children
